Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
1109, took month plan handset assumed stupidly last months called week let know leaving lost hour phone told contacted days full £ per month cost even though took month deal pay handset month also cost means existing customers stay call days notice charged still paying handset run business shortly looking phone providers employees fair say awful customer service actually quite rude avoid ,1,4,1,2,2,2,1,2,3,5,-2.35,Negative,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1110, fiber months service working fine customer service needs big improving back day customer service top marks happened customer service stay yes obviously cheapest uk fiber ,0,1,0,0,0,0,0,1,0,4,2.3,Positive,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1111, stay away letter wrote still nothing happened done first called th feb upgrading contract colleague called mayur within hour cancelled upgrade s contract person sold phone lied s told s stock week early release date receive next day found true hence cancelled got told takes working days cancel phone contract end end march called nd march pak code got told due upgrade cancelled second time told takes working days called th march pak code third time told due upgrade cancelled order third time called th march ask going apparently phone delivered serious right now received phone now cancelled three times gone address woodcote road leicester suddenly phone cut convenient even know going now th march checked bill £ now called find happening bill called upgrade talked different people first customers relations team explained twice going got passed billing team guy called mohammed complete dismissed query passed customers relations explained query someone else said issue passed delivery team spoke person called ashely accent ashely now different story real name rude beginning every time tried discuss matter abrupt rude ignorant query end asked chase delivery find went seriously  s mistake start talk manner now want job ashley put hold sent back customer relations fking kidding still th march now speaking another person called leon now phone hour minutes now told explained issue times one dealing th time include keep getting passed around like dog toy leon tried help best praise tried talk many different teams one helpful now understand helpful treating team good treating customers summarise lied s sign deal requests numerous occasions phone calls passed around like dog toy rude ignorant charged seriously paying always bad reputation comes customer services however never believed now now th march voice phone said min wait guess hour now passed ,1,8,2,1,5,3,5,9,8,15,3.35,Positive,14-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1112, better fault signal strength network never problems least years now trying better deal come upgrade time like trying squeeze blood stone reluctant unless tell going leave instead might slightly better deal range handsets offer poor want something samsung apple chance went carphone warehouse wanted google pixel nothing problems fair play advised helped deal cws mess ,1,3,1,1,1,2,3,3,5,4,0.95,Positive,14-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1113, easily worst company ever displeasure business customer service abysmal handset multiple issues needs sent offered replacement yet still want charge £ per month afford need phone apparently buy another handset use whilst repaired taking estimated weeks sp refused now apparently owe £ pleasure broken phoneplease avoid expense ,1,0,1,2,0,3,0,0,5,2,-2.5,Negative,14-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1114, terrible company atrocious customer service many problems list useless ceo coo fired ,2,0,2,1,0,1,0,0,3,1,-3,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1115, six months broadband barely week goes either unusably slow connection connection frequent drop outs laughingly awful router combined customer service staff speak poor english read scripts means simply worth money service disgrace look reviews take business elsewhere ,3,1,2,1,1,2,1,1,2,3,-1.95,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1116, worst fg network ever come across rd world country tell lotbunch incompetent frustrating shs save money go somewhere else ,2,2,0,0,2,1,1,2,1,2,-0.65,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1117, star good companyvodafone worst company ever network coverage poorthe customer service operators english poortheir customer service phone options system terrible choose want disconnect youtheir pay monthly bundles system shockingthey slow provide puc codesi never recommend vodaphone anyone ,1,4,1,1,3,2,1,6,2,6,0.45,Positive,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1118, stat good company  m beyond apauled behaviour left back may due default marked wrongly warning attempt contact account took changed another name bank details etc wasn t anything one day shop trying buy item finance declined thought oh  ve bought car anyway one day checked report red got touch told fraud account blah blah couldn t find details computer got told yes  s fraud  ll taken got letter debt collectors come round rang sorry  s dealt ignore now  s still  ve recently found account still name everything else changed  t access account though hm march  s coming round needing new car started ball rolling tell owe £ never ever tried contact telling owed  s march left may really supposedly going account days waited money rang got told failed send account  ll within hours working days later  s needless say still owe money may  s march back default never notified anyway money due  ve paid even though  s default now  m waiting removed rd call  m problems accessing account  ve said data protection questions even though gave ever detail life including eye colour  m beyond stressed annoyed company  m problems processing finance car tools avoid avoid avoid ,3,6,1,4,3,3,2,5,6,8,-1.85,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1119, one star star much fufuua number one provider worst fufuue requested stop texting continue send rubbish phone fufuub phone hacked nothing help fufuua want money bottom pit service fufuua also fed lack english speaking staff hate increased bill fufuufufuuefufuuafufuubfufuuafufuudfufuubdfufuubefufuub ,2,3,2,1,2,2,1,3,4,3,-1.65,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1120, worst service ever without internet week lack communication service cancelled together won t ever advice anyone ,0,0,0,0,0,0,0,2,1,0,-1.55,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1121, worst customer service ever dealt lines across entities every company person numerous issues take hours sort staff hanging notes correlating issues notes issues span across pages try keep happy empty promises never upkeep months later upgrading numbers still waiting equipment worth around £ promised upon requesting retorts go back word misselling enough spending hours phone asked deadlock letter requesting notes along recordings accounts fsa keep years state hold months worth recordings therefore obudsman lack evidence work luckily case notes lengthy asked staff mail copies conversations end calls much mistrust place assure grave mistake part go half company sorted ive passed around like baton around departments without avail terrible customer service treated like crap least charge people premium prices keep word customer service nearly competitors offer deals cheaper least companies care returning customers soo much conclusion stay clear ,2,4,4,6,1,5,0,5,10,6,-0.35,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1122, worst network dum fraud network ,1,1,0,0,0,0,0,0,1,0,-1.25,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1123, took broadband contract last month repeatedly asked team keep old number phone web chat retain proof despite failed due clear negligence first got contract current provider plusnet wrote land line number taken vadafone called web chat said wait hours called five day one guy said number taken sky earth sky take number number belong sky number change causing serious problems without mentioning security reasonshowever made written complain email guy called jason send apology text certainly enough expected reckless behaviour ,2,2,0,2,0,1,0,3,4,3,-2.4,Negative,12-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
